"iteration","app_name","categoryId","reviewId","sentenceId","at","score","feature","review","sentence","Joy","Trust","Fear","Surprise","Sadness","Disgust","Anger","Anticipation","Neutral","Reject"
"iteration_4","OnePlus Health","TOOLS","1fdb8f66-7f95-4d84-a62e-8bca3a0a7a27","1","Apr 10, 2022","2","f_9","After a month of use, I dispointed, not recommend product to others. App has inaccurate gps tracking; no working Stress monitor; very poor sync between app and watch, no realtime availab sync of data, except sleep tracking & step count is working properly. Other features e.g. stress mornitor, spo2, run traking, Gps are bogus. DONT BUY THIS(watch), WASTE OF MONEY & TIME. --> 2 star for the watch decent look else it has nothing.Phone tracker work better than this.","App has inaccurate gps tracking; no working Stress monitor; very poor sync between app and watch, no realtime availab sync of data, except sleep tracking & step count is working properly.","0","0","0","0","1","0","0","0","0","0"
"iteration_4","Google Earth","TRAVEL_AND_LOCAL","1ff4e2e4-fff7-4373-85c4-ade4f54adc8e","1","Jun 24, 2022","1","f_398","High resolution imagery won't load. Major rendering issues. These problems persist after removing the app, and reinstalling the app at default settings on Oneplus 8T at default settings with all updates installed.","Major rendering issues.","0","0","0","0","1","0","0","0","0","0"
"iteration_4","Pomodoro Timer","PRODUCTIVITY","203a5914-6dc2-4219-a699-bf717c055b1a","1","Apr 11, 2022","5","f_64","Does exactly what you want. Timer with short and long breaks.","Timer with short and long breaks.","0","0","0","0","0","0","0","0","1","0"
"iteration_4","Instagram","SOCIAL","208445e4-5ae8-4840-b2c8-0b28575ab37f","1","Sep 15, 2022","1","f_55","Why this app still can't hide inbox chats? Please develop hide chats fouction, it shouldn't be that hard to take that long to do it.","Please develop hide chats fouction, it shouldn't be that hard to take that long to do it.","1","0","0","0","0","0","0","0","0","0"
"iteration_4","ColorNote Notepad Notes","PRODUCTIVITY","2093c9ab-3f5f-465e-b7ea-767ea8a2a646","0","Sep 01, 2022","5","f_301","Yes this is an awesome app which helps me of to to do lists or whatever I need to remember:)😊","Yes this is an awesome app which helps me of to to do lists or whatever I need to remember:)😊","0","0","1","0","0","0","0","0","0","0"
"iteration_4","Snapchat","COMMUNICATION","2106644f-b3cb-42c2-a5d2-0737b6e62dcb","2","Sep 14, 2022","3","f_286","I have had snapchat for 4 years and I'm 18, snapchat is just not it. I mean I love snapchat but the energy its giving back is not it. My account had been reported for breaking one of the rules, which I did not do any and I have read the community guidelines. But here it is trying to delete my account that has all my memories.","My account had been reported for breaking one of the rules, which I did not do any and I have read the community guidelines.","0","0","0","1","0","0","0","0","0","0"
"iteration_4","Todoist: to-do list & planner","PRODUCTIVITY","21155ecc-c24d-4617-acc1-0011c4b572c5","0","May 18, 2022","2","f_106","Your reminder system could use some improvements please. If we could just click the clock and a watch would pop up where we just input the time or you suggest intervals of 30 min or 1 hour. At the moment we have to type out the time and it's not efficient. I use the app for my sales team 8 hours a day. Please do something about this.","Your reminder system could use some improvements please.","0","0","0","0","0","0","0","1","0","0"
"iteration_4","Transit: Bus & Subway Times","MAPS_AND_NAVIGATION","21639d22-8787-473c-984d-0c43582c29b9","0","Sep 10, 2022","3","f_506","This app is really useful for finding out where my bus is, and whether its running early or late. It gives me peace of mind when taking transit so I know how early I must arrive at the bus stop. Having said that, I'm only rating this 3 stars because of the repeated app crashes (9) I've experienced in a 9 day period. These crashes occur when I try to switch addresses to check bus times. Sometimes it works ok, but sometimes it crashes and I have to reboot the app. Until then, this app gets a 3*.","This app is really useful for finding out where my bus is, and whether its running early or late.","0","1","0","0","0","0","0","0","0","0"
"iteration_4","Kik — Messaging & Chat App","COMMUNICATION","218284ab-44ec-48f4-b530-a9d7ecaa017b","0","Sep 12, 2022","1","f_128","I love the video chat!! I've been asking for it for some time and its great that its actually here...but the chats deleting after you sign out is still an issue in my book","I love the video chat!!","1","0","0","0","0","0","0","0","0","0"
"iteration_4","Samsung Notes","PRODUCTIVITY","21a78556-613a-4969-82f1-8d58555a8960","0","Sep 07, 2022","5","f_40","I might not know much about other notetaking apps. But I think this is the best in some three popular notetaking apps I've used. It's free, it's palm rejection and stylus support is good. Organizing the notes is easy, annotating PDFs is brilliant. The best part is how seamlessly it syncs across my samsung devices. Thumbs up to samsung on this one. I know future updates will only improve my experience, I am looking forward to tabs view like we have on browsers.","I might not know much about other notetaking apps.","0","0","0","0","0","0","0","0","1","0"
"iteration_4","Material Notes: Colorful notes","PRODUCTIVITY","226b4426-2032-4076-a5ce-b2638ae629d6","0","Feb 17, 2017","4","f_257","Perhaps sync across devices?","Perhaps sync across devices?","0","0","0","0","0","0","0","1","0","0"
"iteration_4","Play Services Info (Update)","TOOLS","229dc513-dd16-4cf5-ac2b-c1f1ca964f5c","0","Dec 18, 2020","5","f_85","Would Love To Share Videos On U-Tube n Favorite Social App","Would Love To Share Videos","0","0","0","0","0","0","0","1","0","0"
"iteration_4","Todoist: to-do list & planner","PRODUCTIVITY","22b95375-86d8-466f-b025-60d05f0043ba","4","May 07, 2022","4","f_110","A wonderful app, for me it lacks only one, but importthing: a recurring task counter. I remember writing an email to you like 4-6 years ago about it, still not that much progress in this regard:) Sometimes i want to complete a task after 50 repetitions, not up to a certain date. Can't do it on Todoist though. Also would love to know how many times I've completed a certain recurring task, can't do this either:( i am considering switching but all the other stuff is so good I am still in doubt.","Also would love to know how many times I've completed a certain recurring task, can't do this either:( i am considering switching but all the other stuff is so good I am still in doubt.","0","0","0","0","1","0","0","0","0","0"
"iteration_4","WhatsApp Messenger","COMMUNICATION","22dc9690-b4b6-4340-b9ac-4d19eef51059","0","Sep 15, 2022","5","f_118","Very nice and interesting messaging app","Very nice and interesting messaging app","1","0","0","0","0","0","0","0","0","0"
"iteration_4","Telegram X","SOCIAL","233d0963-4055-447b-8115-ffe1dd52c9f1","0","Aug 29, 2022","5","f_128","Video chat should also be included","Video chat should also be included","0","0","0","0","0","0","0","1","0","0"
"iteration_4","Weather Radar Widget","WEATHER","235c6836-aba7-4239-af05-0883687c1f74","0","Jul 18, 2020","5","f_472","Weather Radar Widget is a very good app. You can also zoom in to your back yard. I only wish it can give weather conditions further out into the gulf areas. It doesn't seem to be able to view much of inner gulf waters just alongside the coast. Thanks, you're better than any other app available. I'm keeping you.","Weather Radar Widget is a very good app.","1","0","0","0","0","0","0","0","0","0"
"iteration_4","Huawei Health","HEALTH_AND_FITNESS","237b7a6e-bab9-4d1e-a880-128a1ed88c0d","1","Aug 17, 2022","4","f_403","Best app I've been using with my huawei band 6 but one problem I need a huawei phone If I need camera remote and outdoor cycling which I do alot I hope it can become possible for android phones","If I need camera remote and outdoor cycling which I do alot I hope it can become possible for android phones","0","0","0","0","0","0","0","1","0","0"
"iteration_4","Samsung Notes","PRODUCTIVITY","239e764d-383d-4fa6-84b2-5176b6d74f65","0","Jul 11, 2022","5","f_246","It's the perfect notebook, I enjoy all the options and how easy it is to use","It's the perfect notebook, I enjoy all the options and how easy it is to use","1","0","0","0","0","0","0","0","0","0"
"iteration_4","Phone by Google","TOOLS","23a4b4d7-c61b-49d0-abfa-c415787fe3f8","2","Sep 11, 2022","1","f_479","Call Recording feature does not work After call is recorded cant reply or share the recorded call Auto redial feature unavailable Failing at many imp details The recorded calls are no where stored in local storage and dosent provide location of the storage too","The recorded calls are no where stored in local storage and dosent provide location of the storage too","0","0","0","0","1","0","0","0","0","0"
"iteration_4","Loop Habit Tracker","PRODUCTIVITY","23bf21e6-23e5-4378-b9eb-6b350ef269ca","1","Jan 12, 2022","4","f_301","Great app, one of my fav trackers that I plan to use long term; the layout is simple but pleasing to look at, as well as the visuals for the data being collected. A nice feature would be a To Do List...","A nice feature would be a To Do List...","0","0","0","0","0","0","0","1","0","0"
"iteration_4","Codo: Shared Todo-Lists & Remi","PRODUCTIVITY","241fdeb2-d4de-4505-a9b4-f8a2828cc46c","0","Jun 09, 2021","5","f_301","Great tool to have a synchronized, live, updated to do list that i can share with my wife. Super helpful tool.","Great tool to have a synchronized, live, updated to do list that i can share with my wife.","0","1","0","0","0","0","0","0","0","0"
"iteration_4","Google Keep - Notes and Lists","PRODUCTIVITY","243e9b20-0b9a-4c11-9f22-80e0cf67ba8e","5","Sep 01, 2022","1","f_319","I am so disappointed google. I lost all my recent notes that has not been sync since august 2. It just disappear without me knowing why. I open the google keep notes finding out nothing. Please retrieve my notes because i have many important notes in their. I hope you take action to it right away.😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭","I hope you take action to it right away.😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭","0","0","0","0","0","0","0","1","0","0"
"iteration_4","Telegram","COMMUNICATION","2443628a-c759-4729-b70b-8c2537e8c4f9","0","Sep 06, 2022","5","f_25","Tor naner hada","Tor naner hada","0","0","0","0","0","0","0","0","0","1"
"iteration_4","Stopwatch Timer","TOOLS","245d099f-6ba3-4f5f-9d0f-ea0d3ba4aca2","0","Jun 29, 2022","5","f_63","The first stopwatch app I downloaded.. and my favorite so far.😊","The first stopwatch app I downloaded.. and my favorite so far.😊","1","0","0","0","0","0","0","0","0","0"
